driverStandingsId,driverId,points,position,wins
10630,55,42.0,5,1
10629,57,17.0,7,0
10628,77,31.0,6,0
10627,14,49.0,3,1
10626,30,102.0,1,9
66036,101,0.0,12,0
66035,44,0.0,11,0
66034,83,0.0,10,0
66033,100,0.0,9,0
66032,94,0.0,8,0
66031,65,0.0,7,0
66030,91,1.0,6,0
66029,79,2.0,5,0
66028,22,3.0,4,0
66027,55,4.0,3,0
66026,71,6.0,2,0
66025,30,10.0,1,1
66069,103,0.0,15,0
66068,50,0.0,23,0
66067,56,0.0,22,0
66066,84,0.0,20,0
66065,102,0.0,19,0
66064,101,0.0,17,0
66063,44,0.0,14,0
66062,83,0.0,12,0
66061,100,1.0,9,0
66060,94,0.0,13,0
66059,65,0.0,11,0
66058,91,1.0,10,0
66057,79,2.0,8,0
66056,22,7.0,2,0
66055,55,4.0,5,0
66054,71,6.0,3,0
66053,30,20.0,1,2
66103,57,4.0,6,0
66102,49,2.0,11,0
66101,104,3.0,10,0
66100,87,0.0,18,0
66099,103,0.0,19,0
66098,50,0.0,27,0
66097,56,0.0,26,0
66096,84,0.0,15,0
66095,102,0.0,23,0
66094,101,0.0,21,0
66093,44,0.0,17,0
66092,83,0.0,14,0
66091,100,1.0,12,0
66090,94,0.0,16,0
66089,65,0.0,13,0
66088,91,4.0,8,0
66087,79,4.0,9,0
66086,22,7.0,3,0
66085,55,4.0,7,0
66084,71,7.0,2,0
66083,30,30.0,1,3
66139,106,0.0,20,0
66138,77,10.0,2,0
66137,81,0.0,26,0
66136,105,1.0,15,0
66135,57,4.0,8,0
66134,49,2.0,13,0
66133,104,3.0,11,0
66132,87,0.0,22,0
66131,103,0.0,23,0
66130,50,0.0,31,0
66129,56,0.0,30,0
66128,84,6.0,5,0
66127,102,0.0,27,0
66126,101,0.0,25,0
66125,44,0.0,21,0
66124,83,0.0,18,0
66123,100,1.0,14,0
66122,94,0.0,19,0
66121,65,0.0,16,0
66120,91,4.0,9,0
66119,79,4.0,10,0
66118,22,7.0,4,0
66117,55,6.0,7,0
66116,71,7.0,3,0
66115,30,40.0,1,4
66173,107,0.0,27,0
66172,92,0.0,31,0
66171,106,0.0,24,0
66170,77,10.0,3,0
66169,81,0.0,28,0
66168,105,1.0,17,0
66167,57,4.0,9,0
66166,49,2.0,14,0
66165,104,3.0,12,0
66164,87,4.0,8,0
66163,103,0.0,23,0
66162,50,0.0,32,0
66161,56,1.0,18,0
66160,84,6.0,6,0
66159,102,0.0,29,0
66158,101,0.0,26,0
66157,44,0.0,20,0
66156,83,0.0,22,0
66155,100,1.0,16,0
66154,94,2.0,15,0
66153,65,0.0,19,0
66152,91,4.0,10,0
66151,79,4.0,11,0
66150,22,7.0,5,0
66149,55,9.0,4,0
66148,71,17.0,2,1
66147,30,46.0,1,4
66209,108,0.0,31,0
66208,107,0.0,28,0
66207,92,0.0,32,0
66206,106,0.0,25,0
66205,77,13.0,3,0
66204,81,0.0,29,0
66203,105,1.0,19,0
66202,57,4.0,9,0
66201,49,2.0,14,0
66200,104,3.0,12,0
66199,87,4.0,8,0
66198,103,0.0,24,0
66197,50,0.0,33,0
66196,56,1.0,20,0
66195,84,6.0,6,0
66194,102,0.0,30,0
66193,101,0.0,27,0
66192,44,0.0,22,0
66191,83,0.0,23,0
66190,100,1.0,18,0
66189,94,2.0,15,0
66188,65,0.0,21,0
66187,91,4.0,10,0
66186,79,4.0,11,0
66185,22,7.0,5,0
66184,55,13.0,4,0
66183,71,23.0,2,1
66182,30,56.0,1,5
66245,88,0.0,36,0
66244,108,0.0,32,0
66243,107,0.0,29,0
66242,92,0.0,33,0
66241,106,0.0,25,0
66240,77,17.0,3,0
66239,81,0.0,30,0
66238,105,1.0,19,0
66237,57,4.0,10,0
66236,49,5.0,8,0
66235,104,3.0,15,0
66234,87,4.0,9,0
66233,103,0.0,24,0
66232,50,0.0,35,0
66231,56,1.0,20,0
66230,84,6.0,6,0
66229,102,0.0,31,0
66228,101,0.0,28,0
66227,44,0.0,22,0
66226,83,0.0,23,0
66225,100,1.0,18,0
66224,94,4.0,13,0
66223,65,0.0,21,0
66222,91,4.0,11,0
66221,79,4.0,14,0
66220,22,7.0,5,0
66219,55,13.0,4,0
66218,71,29.0,2,1
66217,30,66.0,1,6
66283,78,6.0,8,0
66282,88,0.0,36,0
66281,108,0.0,33,0
66280,107,0.0,30,0
66279,92,0.0,34,0
66278,106,0.0,25,0
66277,77,17.0,4,0
66276,81,0.0,31,0
66275,105,1.0,19,0
66274,57,8.0,6,0
66273,49,5.0,9,0
66272,104,3.0,16,0
66271,87,4.0,11,0
66270,103,0.0,24,0
66269,50,0.0,26,0
66268,56,1.0,20,0
66267,84,6.0,7,0
66266,102,0.0,32,0
66265,101,0.0,29,0
66264,44,0.0,22,0
66263,83,0.0,23,0
66262,100,1.0,18,0
66261,94,4.0,14,0
66260,65,0.0,21,0
66259,91,4.0,12,0
66258,79,5.0,10,0
66257,22,10.0,5,0
66256,55,19.0,3,0
66255,71,39.0,2,2
66254,30,66.0,1,6
66321,110,4.0,16,0
66320,78,6.0,9,0
66319,88,0.0,36,0
66318,108,0.0,33,0
66317,107,0.0,31,0
66316,92,0.0,34,0
66315,106,0.0,25,0
66314,77,27.0,3,1
66313,81,2.0,19,0
66312,105,1.0,22,0
66311,57,8.0,6,0
66310,49,5.0,11,0
66309,104,6.0,10,0
66308,87,4.0,14,0
66307,103,4.0,13,0
66306,50,0.0,27,0
66305,56,1.0,23,0
66304,84,6.0,8,0
66303,102,0.0,32,0
66302,101,0.0,30,0
66301,44,6.0,7,0
66300,83,0.0,26,0
66299,100,2.0,20,0
66298,94,4.0,17,0
66297,65,0.0,24,0
66296,91,4.0,15,0
66295,79,5.0,12,0
66294,22,10.0,5,0
66293,55,19.0,4,0
66292,71,39.0,2,2
66291,30,66.0,1,6
66358,110,4.0,17,0
66357,78,6.0,9,0
66356,88,0.0,36,0
66355,108,0.0,33,0
66354,107,0.0,31,0
66353,92,0.0,34,0
66352,106,0.0,26,0
66351,77,27.0,3,1
66350,81,2.0,20,0
66349,105,1.0,22,0
66348,57,8.0,7,0
66347,49,5.0,12,0
66346,104,6.0,11,0
66345,87,6.0,10,0
66344,103,4.0,14,0
66343,50,4.0,15,0
66342,56,1.0,24,0
66341,84,9.0,6,0
66340,102,0.0,32,0
66339,101,0.0,30,0
66338,44,7.0,8,0
66337,83,0.0,27,0
66336,100,2.0,21,0
66335,94,4.0,18,0
66334,65,0.0,25,0
66333,91,4.0,16,0
66332,79,5.0,13,0
66331,22,10.0,5,0
66330,55,19.0,4,0
66329,71,45.0,2,2
66328,30,76.0,1,7
66396,110,4.0,18,0
66395,78,6.0,12,0
66394,88,0.0,36,0
66393,108,0.0,33,0
66392,107,0.0,31,0
66391,92,0.0,34,0
66390,106,0.0,26,0
66389,77,27.0,3,1
66388,81,3.0,20,0
66387,105,1.0,22,0
66386,57,14.0,5,0
66385,49,5.0,14,0
66384,104,6.0,13,0
66383,87,8.0,9,0
66382,103,4.0,16,0
66381,50,8.0,8,0
66380,56,1.0,24,0
66379,84,9.0,7,0
66378,102,0.0,32,0
66377,101,0.0,30,0
66376,44,7.0,10,0
66375,83,0.0,27,0
66374,100,2.0,21,0
66373,94,4.0,19,0
66372,65,0.0,25,0
66371,91,4.0,17,0
66370,79,5.0,15,0
66369,22,10.0,6,0
66368,55,19.0,4,0
66367,71,55.0,2,3
66366,30,76.0,1,7
66434,110,4.0,18,0
66433,78,6.0,12,0
66432,88,0.0,36,0
66431,108,0.0,33,0
66430,107,0.0,31,0
66429,92,0.0,34,0
66428,106,0.0,26,0
66427,77,33.0,3,1
66426,81,3.0,20,0
66425,105,1.0,22,0
66424,57,18.0,5,0
66423,49,5.0,14,0
66422,104,6.0,13,0
66421,87,8.0,9,0
66420,103,4.0,16,0
66419,50,8.0,8,0
66418,56,1.0,24,0
66417,84,11.0,7,0
66416,102,0.0,32,0
66415,101,0.0,30,0
66414,44,7.0,11,0
66413,83,0.0,27,0
66412,100,2.0,21,0
66411,94,4.0,19,0
66410,65,0.0,25,0
66409,91,4.0,17,0
66408,79,5.0,15,0
66407,22,13.0,6,0
66406,55,19.0,4,0
66405,71,65.0,2,4
66404,30,76.0,1,7
66475,70,0.0,29,0
66474,109,1.0,23,0
66473,110,4.0,18,0
66472,78,6.0,12,0
66471,88,0.0,38,0
66470,108,0.0,35,0
66469,107,0.0,31,0
66468,92,0.0,36,0
66467,106,0.0,26,0
66466,77,33.0,3,1
66465,81,3.0,20,0
66464,105,1.0,22,0
66463,57,22.0,4,0
66462,49,5.0,14,0
66461,104,6.0,13,0
66460,87,8.0,10,0
66459,103,4.0,16,0
66458,50,10.0,9,0
66457,56,1.0,24,0
66456,84,12.0,8,0
66455,102,0.0,34,0
66454,101,0.0,30,0
66453,44,7.0,11,0
66452,83,0.0,27,0
66451,100,2.0,21,0
66450,94,4.0,19,0
66449,65,0.0,25,0
66448,91,4.0,17,0
66447,79,5.0,15,0
66446,22,16.0,6,0
66445,55,19.0,5,0
66444,71,75.0,2,5
66443,30,76.0,1,7
66516,14,14.0,7,0
66515,70,0.0,29,0
66514,109,1.0,24,0
66513,110,4.0,19,0
66512,78,6.0,12,0
66511,88,0.0,39,0
66510,108,0.0,36,0
66509,107,0.0,31,0
66508,92,0.0,37,0
66507,106,0.0,26,0
66506,77,35.0,3,1
66505,81,3.0,21,0
66504,105,1.0,23,0
66503,57,26.0,4,0
66502,49,6.0,14,0
66501,104,6.0,13,0
66500,87,8.0,10,0
66499,103,4.0,16,0
66498,50,10.0,9,0
66497,56,4.0,17,0
66496,84,12.0,8,0
66495,102,0.0,35,0
66494,101,0.0,30,0
66493,44,7.0,11,0
66492,83,0.0,27,0
66491,100,2.0,22,0
66490,94,4.0,20,0
66489,65,0.0,25,0
66488,91,4.0,18,0
66487,79,5.0,15,0
66486,22,16.0,6,0
66485,55,19.0,5,0
66484,71,81.0,2,5
66483,30,86.0,1,8
66560,111,0.0,29,0
66559,85,0.0,45,0
66558,14,14.0,7,0
66557,70,0.0,30,0
66556,109,1.0,25,0
66555,110,4.0,19,0
66554,78,6.0,13,0
66553,88,0.0,41,0
66552,108,0.0,38,0
66551,107,0.0,33,0
66550,92,0.0,39,0
66549,106,0.0,27,0
66548,77,35.0,3,1
66547,81,3.0,22,0
66546,105,1.0,24,0
66545,57,26.0,4,0
66544,49,7.0,12,0
66543,104,6.0,14,0
66542,87,8.0,10,0
66541,103,4.0,17,0
66540,50,10.0,9,0
66539,56,6.0,15,0
66538,84,12.0,8,0
66537,102,0.0,37,0
66536,101,0.0,31,0
66535,44,7.0,11,0
66534,83,0.0,28,0
66533,100,2.0,23,0
66532,94,4.0,20,0
66531,65,0.0,26,0
66530,91,4.0,18,0
66529,79,5.0,16,0
66528,22,16.0,6,0
66527,55,23.0,5,0
66526,71,91.0,2,6
66525,30,92.0,1,8
66015,95,13.0,9,1
66014,111,0.0,29,0
66013,85,0.0,46,0
66012,14,14.0,8,0
66011,70,0.0,30,0
66010,109,1.0,24,0
66009,110,4.0,20,0
66008,78,6.0,14,0
66007,88,0.0,42,0
66006,108,0.0,39,0
66005,107,0.0,34,0
66004,92,0.0,40,0
66003,106,0.0,27,0
66002,77,41.0,3,1
66001,81,3.0,22,0
66000,105,1.0,25,0
65999,57,26.0,4,0
65998,49,7.0,13,0
65997,104,6.0,15,0
65996,87,8.0,12,0
65995,103,4.0,18,0
65994,50,10.0,10,0
65993,56,6.0,16,0
65992,84,16.0,7,0
65991,102,0.0,38,0
65990,101,0.0,31,0
65989,44,9.0,11,0
65988,83,0.0,28,0
65987,100,2.0,23,0
65986,94,4.0,21,0
65985,65,0.0,26,0
65984,91,4.0,19,0
65983,79,5.0,17,0
65982,22,19.0,6,0
65981,55,24.0,5,0
65980,71,91.0,2,6
65979,30,92.0,1,8
9357,118,0.0,7,0
9356,77,1.0,6,0
9355,109,2.0,5,0
9354,104,3.0,4,0
9353,87,4.0,3,0
9352,102,6.0,2,0
9351,117,10.0,1,1
9373,69,0.0,16,0
9372,105,0.0,15,0
9371,100,0.0,14,0
9370,55,0.0,13,0
9369,112,0.0,12,0
9368,70,1.0,10,0
9367,65,3.0,7,0
9366,30,4.0,5,0
9365,71,6.0,3,0
9364,118,0.0,11,0
9363,77,1.0,9,0
9362,109,2.0,8,0
9361,104,3.0,6,0
9360,87,6.0,4,0
9359,102,16.0,1,1
9358,117,10.0,2,1
9392,22,0.0,17,0
9391,120,1.0,11,0
9390,119,2.0,9,0
9389,69,0.0,19,0
9388,105,0.0,18,0
9387,100,0.0,16,0
9386,55,0.0,15,0
9385,112,0.0,14,0
9384,70,1.0,10,0
9383,65,6.0,5,0
9382,30,4.0,6,0
9381,71,12.0,3,0
9380,118,0.0,13,0
9379,77,1.0,12,0
9378,109,2.0,8,0
9377,104,3.0,7,0
9376,87,6.0,4,0
9375,102,26.0,1,2
9374,117,14.0,2,1
9413,88,0.0,19,0
9412,84,4.0,8,0
9411,22,0.0,20,0
9410,120,2.0,12,0
9409,119,2.0,11,0
9408,69,0.0,16,0
9407,105,0.0,21,0
9406,100,0.0,18,0
9405,55,0.0,17,0
9404,112,2.0,10,0
9403,70,1.0,13,0
9402,65,6.0,6,0
9401,30,10.0,4,0
9400,71,12.0,3,0
9399,118,0.0,15,0
9398,77,1.0,14,0
9397,109,5.0,7,0
9396,104,3.0,9,0
9395,87,6.0,5,0
9394,102,26.0,1,2
9393,117,24.0,2,2
9436,123,0.0,23,0
9435,121,2.0,12,0
9434,88,0.0,20,0
9433,84,4.0,9,0
9432,22,0.0,21,0
9431,120,2.0,13,0
9430,119,5.0,8,0
9429,69,0.0,17,0
9428,105,0.0,22,0
9427,100,0.0,19,0
9426,55,0.0,18,0
9425,112,2.0,11,0
9424,70,1.0,15,0
9423,65,6.0,6,0
9422,30,14.0,3,0
9421,71,12.0,4,0
9420,118,0.0,16,0
9419,77,2.0,14,0
9418,109,5.0,7,0
9417,104,3.0,10,0
9416,87,6.0,5,0
9415,102,32.0,2,2
9414,117,34.0,1,3
9461,91,0.0,25,0
9460,110,0.0,22,0
9459,123,0.0,24,0
9458,121,2.0,13,0
9457,88,0.0,21,0
9456,84,5.0,7,0
9455,22,0.0,20,0
9454,120,2.0,14,0
9453,119,5.0,10,0
9452,69,0.0,18,0
9451,105,0.0,23,0
9450,100,0.0,19,0
9449,55,4.0,11,0
9448,112,2.0,12,0
9447,70,1.0,16,0
9446,65,6.0,6,0
9445,30,14.0,4,0
9444,71,18.0,3,0
9443,118,0.0,17,0
9442,77,2.0,15,0
9441,109,5.0,9,0
9440,104,5.0,8,0
9439,87,6.0,5,0
9438,102,42.0,1,3
9437,117,37.0,2,3
9513,79,0.0,26,0
9512,91,1.0,17,0
9487,79,0.0,26,0
9486,91,1.0,17,0
9485,110,0.0,23,0
9484,123,0.0,25,0
9483,121,2.0,14,0
9482,88,0.0,22,0
9481,84,7.0,5,0
9480,22,0.0,21,0
9479,120,2.0,15,0
9478,119,5.0,10,0
9477,69,0.0,19,0
9476,105,0.0,24,0
9475,100,0.0,20,0
9474,55,4.0,12,0
9473,112,2.0,13,0
9472,70,1.0,16,0
9471,65,6.0,7,0
9470,30,20.0,4,0
9469,71,22.0,3,0
9468,118,0.0,18,0
9467,77,5.0,11,0
9466,109,5.0,9,0
9465,104,5.0,8,0
9464,87,6.0,6,0
9463,102,42.0,2,3
9462,117,47.0,1,4
9511,110,0.0,23,0
9510,123,0.0,24,0
9509,121,3.0,13,0
9508,88,0.0,22,0
9507,84,9.0,5,0
9506,22,0.0,18,0
9505,120,2.0,15,0
9504,119,5.0,10,0
9503,69,0.0,20,0
9502,105,0.0,25,0
9501,100,0.0,21,0
9500,55,4.0,12,0
9499,112,2.0,14,0
9498,70,1.0,16,0
9497,65,6.0,7,0
9496,30,24.0,4,0
9495,71,28.0,3,0
9494,118,0.0,19,0
9493,77,5.0,11,0
9492,109,5.0,9,0
9491,104,5.0,8,0
9490,87,6.0,6,0
9489,102,45.0,2,3
9488,117,57.0,1,5
9539,79,0.0,26,0
9538,91,1.0,18,0
9537,110,0.0,23,0
9536,123,0.0,24,0
9535,121,3.0,13,0
9534,88,0.0,22,0
9533,84,9.0,6,0
9532,22,0.0,19,0
9531,120,2.0,15,0
9530,119,9.0,5,0
9529,69,0.0,20,0
9528,105,0.0,25,0
9527,100,0.0,21,0
9526,55,4.0,12,0
9525,112,2.0,14,0
9524,70,1.0,16,0
9523,65,9.0,7,0
9522,30,30.0,3,0
9521,71,28.0,4,0
9520,118,1.0,17,0
9519,77,5.0,11,0
9518,109,5.0,10,0
9517,104,5.0,9,0
9516,87,6.0,8,0
9515,102,47.0,2,3
9514,117,67.0,1,6
9566,94,0.0,27,0
9565,79,0.0,26,0
9564,91,1.0,18,0
9563,110,0.0,23,0
9562,123,0.0,24,0
9561,121,3.0,13,0
9560,88,0.0,22,0
9559,84,9.0,7,0
9558,22,0.0,19,0
9557,120,2.0,15,0
9556,119,11.0,5,0
9555,69,0.0,20,0
9554,105,0.0,25,0
9553,100,0.0,21,0
9552,55,4.0,12,0
9551,112,2.0,14,0
9550,70,1.0,16,0
9549,65,9.0,8,0
9548,30,36.0,3,0
9547,71,28.0,4,0
9546,118,1.0,17,0
9545,77,6.0,9,0
9544,109,5.0,11,0
9543,104,5.0,10,0
9542,87,10.0,6,0
9541,102,50.0,2,3
9540,117,77.0,1,7
9593,94,0.0,27,0
9592,79,0.0,25,0
9591,91,2.0,16,0
9590,110,0.0,24,0
9589,123,0.0,23,0
9588,121,3.0,14,0
9587,88,0.0,22,0
9586,84,11.0,6,0
9585,22,0.0,19,0
9584,120,2.0,17,0
9583,119,17.0,5,0
9582,69,0.0,20,0
9581,105,0.0,26,0
9580,100,0.0,21,0
9579,55,4.0,12,0
9578,112,2.0,15,0
9577,70,1.0,18,0
9576,65,9.0,9,0
9575,30,36.0,4,0
9574,71,38.0,3,1
9573,118,4.0,13,0
9572,77,10.0,8,0
9571,109,5.0,11,0
9570,104,5.0,10,0
9569,87,10.0,7,0
9568,102,50.0,2,3
9567,117,77.0,1,7
9620,94,0.0,27,0
9619,79,0.0,25,0
9618,91,2.0,16,0
9617,110,0.0,24,0
9616,123,0.0,23,0
9615,121,3.0,14,0
9614,88,0.0,22,0
9613,84,11.0,6,0
9612,22,0.0,19,0
9611,120,2.0,17,0
9610,119,18.0,5,0
9609,69,0.0,20,0
9608,105,0.0,26,0
9607,100,0.0,21,0
9606,55,4.0,12,0
9605,112,2.0,15,0
9604,70,1.0,18,0
9603,65,11.0,7,0
9602,30,42.0,4,0
9601,71,48.0,3,2
9600,118,4.0,13,0
9599,77,10.0,9,0
9598,109,5.0,11,0
9597,104,5.0,10,0
9596,87,10.0,8,0
9595,102,53.0,2,3
9594,117,81.0,1,7
9648,83,0.0,28,0
9647,94,0.0,22,0
9646,79,0.0,26,0
9645,91,5.0,14,0
9644,110,0.0,25,0
9643,123,0.0,24,0
9642,121,7.0,11,0
9641,88,0.0,23,0
9640,84,11.0,6,0
9639,22,0.0,20,0
9638,120,2.0,17,0
9637,119,20.0,5,0
9636,69,0.0,21,0
9635,105,0.0,27,0
9634,100,1.0,19,0
9633,55,10.0,8,0
9632,112,2.0,16,0
9631,70,1.0,18,0
9630,65,11.0,7,0
9629,30,42.0,4,0
9628,71,58.0,2,3
9627,118,4.0,15,0
9626,77,10.0,10,0
9625,109,5.0,13,0
9624,104,5.0,12,0
9623,87,10.0,9,0
9622,102,53.0,3,3
9621,117,81.0,1,7
9676,83,0.0,28,0
9675,94,0.0,20,0
9674,79,0.0,26,0
9673,91,7.0,12,0
9672,110,0.0,25,0
9671,123,0.0,24,0
9670,121,7.0,11,0
9669,88,0.0,23,0
9668,84,12.0,7,0
9667,22,0.0,21,0
9666,120,2.0,17,0
9665,119,20.0,5,0
9664,69,0.0,22,0
9663,105,0.0,27,0
9662,100,1.0,19,0
9661,55,13.0,6,0
9660,112,2.0,16,0
9659,70,1.0,18,0
9658,65,11.0,8,0
9657,30,52.0,4,1
9656,71,62.0,2,3
9655,118,4.0,15,0
9654,77,10.0,10,0
9653,109,5.0,13,0
9652,104,5.0,14,0
9651,87,10.0,9,0
9650,102,53.0,3,3
9649,117,87.0,1,7
9707,126,0.0,31,0
9706,56,1.0,22,0
9705,57,4.0,15,0
9704,83,0.0,30,0
9703,94,0.0,23,0
9702,79,0.0,28,0
9701,91,7.0,12,0
9700,110,0.0,27,0
9699,123,0.0,26,0
9698,121,7.0,11,0
9697,88,0.0,25,0
9696,84,12.0,7,0
9695,22,2.0,18,0
9694,120,2.0,19,0
9693,119,20.0,5,0
9692,69,0.0,24,0
9691,105,0.0,29,0
9690,100,1.0,21,0
9689,55,13.0,6,0
9688,112,2.0,17,0
9687,70,1.0,20,0
9686,65,11.0,8,0
9685,30,52.0,4,1
9684,71,65.0,2,3
9683,118,4.0,16,0
9682,77,10.0,10,0
9681,109,5.0,13,0
9680,104,5.0,14,0
9679,87,10.0,9,0
9678,102,63.0,3,4
9677,117,93.0,1,7
9738,126,0.0,31,0
9737,56,1.0,22,0
9736,57,4.0,15,0
9735,83,0.0,30,0
9734,94,0.0,23,0
9733,79,0.0,28,0
9732,91,7.0,12,0
9731,110,0.0,27,0
9730,123,0.0,26,0
9729,121,7.0,11,0
9728,88,0.0,24,0
9727,84,13.0,7,0
9726,22,2.0,18,0
9725,120,2.0,19,0
9724,119,20.0,5,0
9723,69,0.0,25,0
9722,105,0.0,29,0
9721,100,1.0,21,0
9720,55,16.0,6,0
9719,112,2.0,17,0
9718,70,1.0,20,0
9717,65,11.0,9,0
9716,30,52.0,4,1
9715,71,69.0,3,3
9714,118,4.0,16,0
9713,77,12.0,8,0
9712,109,5.0,13,0
9711,104,5.0,14,0
9710,87,10.0,10,0
9709,102,73.0,2,5
9708,117,99.0,1,7
6792,128,0.0,13,0
6791,79,0.0,12,0
6790,127,0.0,11,0
6789,105,0.0,10,0
6788,57,0.0,9,0
6787,88,0.0,8,0
6786,100,0.0,7,0
6785,65,1.0,6,0
6784,77,2.0,5,0
6783,30,3.0,4,0
6782,102,4.0,3,0
6781,119,6.0,2,0
6780,95,10.0,1,1
6793,95,20.0,1,2
6794,119,12.0,2,0
6795,102,4.0,5,0
6796,30,7.0,3,0
6797,77,5.0,4,0
6798,65,1.0,7,0
6799,100,0.0,9,0
6800,88,0.0,11,0
6801,57,1.0,8,0
6802,105,0.0,12,0
6803,127,0.0,15,0
6804,79,0.0,16,0
6805,128,0.0,17,0
6806,110,2.0,6,0
6807,109,0.0,10,0
6808,123,0.0,13,0
6809,92,0.0,14,0
6810,95,30.0,1,3
6811,119,18.0,2,0
6812,102,4.0,5,0
6813,30,11.0,3,0
6814,77,5.0,4,0
6815,65,1.0,9,0
6816,100,0.0,12,0
6817,88,0.0,15,0
6818,57,1.0,10,0
6819,105,1.0,11,0
6820,127,0.0,19,0
6821,79,0.0,16,0
6822,128,0.0,20,0
6823,110,2.0,8,0
6824,109,0.0,14,0
6825,123,0.0,17,0
6826,92,0.0,18,0
6827,55,3.0,6,0
6828,122,2.0,7,0
6829,81,0.0,13,0
6897,81,0.0,15,0
6891,110,2.0,9,0
6901,108,0.0,23,0
6883,65,1.0,10,0
6884,100,0.0,14,0
6885,88,0.0,13,0
6886,57,1.0,11,0
6880,102,4.0,6,0
6899,91,0.0,17,0
6898,94,1.0,12,0
6896,122,2.0,8,0
6895,55,7.0,5,0
6894,92,0.0,21,0
6893,123,0.0,19,0
6892,109,0.0,16,0
6890,128,0.0,24,0
6889,79,0.0,18,0
6887,105,3.0,7,0
6888,127,0.0,22,0
6882,77,8.0,4,0
6881,30,17.0,3,0
6879,119,18.0,2,0
6878,95,40.0,1,4
6900,104,0.0,20,0
6902,95,50.0,1,5
6903,119,24.0,2,0
6904,102,8.0,4,0
6905,30,17.0,3,0
6906,77,8.0,5,0
6907,65,1.0,12,0
6908,100,0.0,15,0
6909,88,0.0,14,0
6910,57,1.0,13,0
6911,105,5.0,7,0
6912,127,0.0,16,0
6913,79,0.0,21,0
6914,128,0.0,26,0
6915,110,2.0,10,0
6916,109,0.0,18,0
6917,123,0.0,22,0
6918,92,0.0,24,0
6919,55,7.0,6,0
6920,122,2.0,9,0
6921,81,0.0,17,0
6922,94,2.0,11,0
6923,91,0.0,19,0
6924,104,0.0,23,0
6925,108,0.0,25,0
6926,84,3.0,8,0
6927,129,0.0,20,0
6928,95,56.0,1,5
6929,119,28.0,2,0
6930,102,18.0,4,1
6931,30,20.0,3,0
6932,77,8.0,5,0
6933,65,1.0,12,0
6934,100,0.0,16,0
6935,88,0.0,15,0
6936,57,1.0,13,0
6937,105,5.0,8,0
6938,127,0.0,17,0
6939,79,0.0,23,0
6940,128,0.0,26,0
6941,110,2.0,10,0
6942,109,0.0,19,0
6943,123,0.0,24,0
6944,92,1.0,14,0
6945,55,7.0,6,0
6946,122,2.0,9,0
6947,81,0.0,18,0
6948,94,2.0,11,0
6949,91,0.0,21,0
6950,104,0.0,20,0
6951,108,0.0,25,0
6952,84,5.0,7,0
6953,129,0.0,22,0
6954,95,56.0,1,5
6955,119,28.0,2,0
6956,102,18.0,4,1
6957,30,26.0,3,0
6958,77,18.0,5,1
6959,65,1.0,14,0
6960,100,1.0,13,0
6961,88,0.0,17,0
6962,57,1.0,15,0
6963,105,5.0,8,0
6964,127,0.0,18,0
6965,79,0.0,23,0
6966,128,0.0,26,0
6967,110,4.0,9,0
6968,109,0.0,20,0
6969,123,0.0,24,0
6970,92,1.0,16,0
6971,55,11.0,6,0
6972,122,2.0,11,0
6973,81,0.0,19,0
6974,94,2.0,12,0
6975,91,3.0,10,0
6976,104,0.0,21,0
6977,108,0.0,25,0
6978,84,5.0,7,0
6979,129,0.0,22,0
6980,95,66.0,1,6
6981,119,34.0,2,0
6982,102,18.0,4,1
6983,30,26.0,3,0
6984,77,18.0,5,1
6985,65,2.0,14,0
6986,100,3.0,12,0
6987,88,0.0,17,0
6988,57,4.0,9,0
6989,105,5.0,8,0
6990,127,0.0,19,0
6991,79,0.0,23,0
6992,128,0.0,26,0
6993,110,4.0,10,0
6994,109,0.0,20,0
6995,123,0.0,24,0
6996,92,1.0,16,0
6997,55,11.0,6,0
6998,122,2.0,13,0
6999,81,0.0,18,0
7000,94,2.0,15,0
7001,91,3.0,11,0
7002,104,0.0,22,0
7003,108,0.0,25,0
7004,84,9.0,7,0
7005,129,0.0,21,0
7006,95,76.0,1,7
7007,119,40.0,2,0
7008,102,18.0,5,1
7009,30,29.0,3,0
7010,77,20.0,4,1
7011,65,2.0,14,0
7012,100,3.0,12,0
7013,88,0.0,17,0
7014,57,5.0,8,0
7015,105,5.0,9,0
7016,127,0.0,19,0
7017,79,0.0,23,0
7018,128,0.0,26,0
7019,110,4.0,10,0
7020,109,0.0,20,0
7021,123,0.0,24,0
7022,92,1.0,16,0
7023,55,11.0,7,0
7024,122,2.0,13,0
7025,81,0.0,18,0
7026,94,2.0,15,0
7027,91,3.0,11,0
7028,104,0.0,22,0
7029,108,0.0,25,0
7030,84,13.0,6,0
7031,129,0.0,21,0
7032,99,0.0,27,0
7033,71,0.0,28,0
7034,95,86.0,1,8
7035,119,40.0,2,0
7036,102,24.0,4,1
7037,30,33.0,3,0
7038,77,20.0,5,1
7039,65,2.0,14,0
7040,100,4.0,11,0
7041,88,0.0,17,0
7042,57,5.0,8,0
7043,105,5.0,9,0
7044,127,0.0,20,0
7045,79,0.0,24,0
7046,128,0.0,26,0
7047,110,4.0,10,0
7048,109,0.0,21,0
7049,123,0.0,19,0
7050,92,1.0,16,0
7051,55,13.0,7,0
7052,122,2.0,13,0
7053,81,0.0,18,0
7054,94,2.0,15,0
7055,91,3.0,12,0
7056,104,0.0,23,0
